year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,state,sWSDLName,multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,0
2000,0.0,0.0,0.0,1.0,30.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,0
2001,1.0,1.0,1.0,1.0,60.0,60.0,60.0,60.0,60.0,60.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1005,0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,608,0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,974,0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1339,0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1704,0
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2069,0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2435,0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2800,0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3165,0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3530,0
2011,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3896,0
2012,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4261,0
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4626,0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4991,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5357,0
2016,0.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5722,0
2017,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6087,0
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6452,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6818,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,7183,0
2021,0.0,0.0,0.0,1.0,52.0,0.0,52.0,0.0,52.0,52.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,7548,0
2022,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,7610,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,888,0
2025,,,,,,,,,,,,,,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,NestS1,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,32,1
1962,1.0,1.0,1.0,2.0,12.5,20.0,25.0,20.0,20.0,20.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,261,1
1963,1.0,1.0,1.0,1.0,31.0,31.0,31.0,31.0,31.0,31.0,1.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,330,1
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,486,1
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,851,0
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1216,0
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1582,0
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1947,0
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2312,0
1970,1.0,1.0,1.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2517,0
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,427,1
