Date,412002_level,412002_flow,412005_level,412005_flow,412038_level,412038_flow,421001_level,421001_flow,421004_level,421004_flow,421011_level,421011_flow
2017-01-07,1.662,931.701,0.931,1109.193,0.94,828.585,1.706,5147.258,2.225,3024.35,0.504,91.031
2017-01-08,1.613,790.234,0.887,1030.88,0.943,837.302,1.721,5275.399,2.215,2959.341,0.507,92.403
2017-01-09,1.59,725.061,0.849,953.444,0.937,817.562,1.711,5190.531,2.214,2955.631,0.507,92.457
2017-01-10,1.604,767.201,0.805,812.922,0.956,890.177,1.706,5143.623,2.231,3063.87,0.507,92.121
2017-01-11,1.685,1003.583,0.76,682.445,0.956,888.747,1.693,5034.523,2.226,3031.077,0.508,92.794
2017-01-12,1.735,1158.717,0.694,522.779,0.955,886.342,1.699,5083.856,2.222,3004.522,0.512,94.847
2017-01-13,1.764,1252.019,0.598,322.559,0.962,913.731,1.727,5327.225,2.222,3007.19,0.517,97.184
2017-01-14,1.86,1561.991,0.558,241.09,0.967,931.028,1.738,5427.933,2.21,2929.025,0.519,98.445
2017-01-15,1.885,1639.651,0.552,230.76,0.979,987.372,1.768,5704.734,2.233,3077.691,0.516,96.982
2017-01-16,1.91,1721.742,0.536,204.961,0.983,1005.095,1.797,5982.561,2.229,3049.962,0.509,93.419
2017-01-17,1.869,1588.968,0.511,170.275,0.975,967.29,1.782,5837.051,2.209,2920.956,0.51,93.548
2017-01-18,1.771,1272.518,0.49,143.109,1.005,1114.481,1.75,5535.416,2.236,3097.773,0.507,92.336
2017-01-19,1.743,1182.196,0.476,118.393,0.976,968.632,1.735,5404.044,2.241,3134.051,0.507,92.211
2017-01-20,1.799,1364.276,0.465,104.649,0.973,960.436,1.729,5353.689,2.23,3056.795,0.514,95.844
2017-01-21,1.824,1448.952,0.465,104.869,0.942,834.645,1.768,5701.32,2.225,3024.3,0.536,107.325
2017-01-22,1.848,1523.19,0.471,111.042,0.938,820.053,1.769,5718.007,2.2,2862.574,0.543,110.613
2017-01-23,1.886,1645.02,0.476,118.747,0.943,836.897,1.765,5679.408,2.207,2908.224,0.557,119.125
2017-01-24,1.904,1701.985,0.484,133.348,0.939,822.533,1.772,5742.513,2.204,2885.243,0.616,154.899
2017-01-25,1.863,1570.94,0.5,156.014,0.938,820.51,1.773,5748.495,2.21,2925.003,0.559,119.905
2017-01-26,1.813,1412.649,0.509,166.878,0.94,825.81,1.776,5775.213,2.237,3105.097,0.55,114.779
2017-01-27,1.799,1363.722,0.506,163.48,0.933,798.789,1.778,5793.68,2.261,3267.707,0.566,123.997
2017-01-28,1.765,1253.35,0.497,152.197,0.93,783.502,1.763,5663.55,2.253,3215.156,0.59,137.801
2017-01-29,2.044,1993.427,0.492,146.483,0.927,765.141,1.716,5238.543,2.251,3201.637,0.594,140.45
2017-01-30,2.078,2070.853,0.494,148.726,0.993,1055.062,1.684,4958.42,2.258,3244.102,0.587,136.361
2017-01-31,2.031,1947.381,0.497,152.604,0.905,673.422,1.705,5135.47,2.206,2903.595,0.578,130.532
2017-02-01,2.007,1885.674,0.494,149.363,0.987,1024.145,1.7,5091.447,2.161,2628.448,0.57,125.916
2017-02-02,1.964,1776.927,0.484,133.228,0.999,1079.856,1.687,4982.024,2.165,2653.99,0.562,121.282
2017-02-03,1.962,1770.963,0.469,108.789,0.992,1045.831,1.685,4963.246,2.179,2731.348,0.557,118.585
2017-02-04,1.945,1729.003,0.45,90.079,0.977,977.549,1.652,4691.91,2.18,2739.49,0.551,115.13
2017-02-05,1.955,1754.805,0.428,73.274,0.999,1085.014,1.606,4314.813,2.165,2649.282,0.549,114.226
2017-02-06,2.017,1911.631,0.413,65.375,0.963,916.102,1.571,4044.989,2.138,2499.582,0.545,111.72
2017-02-07,1.972,1797.755,0.398,58.285,0.958,894.634,1.515,3634.59,2.076,2149.923,0.535,106.601
2017-02-08,2.04,1982.095,0.393,56.415,0.957,890.777,1.455,3228.136,2.028,1885.003,0.534,106.224
2017-02-09,1.985,1832.489,0.417,67.731,0.959,900.997,1.368,2692.847,1.983,1636.038,0.538,108.303
2017-02-10,1.93,1694.768,0.425,71.827,0.956,886.885,1.384,2783.394,1.923,1329.726,0.543,110.943
2017-02-11,1.98,1821.972,0.415,66.552,0.958,894.981,1.379,2752.276,1.841,959.354,0.531,104.758
2017-02-12,1.985,1830.45,0.405,61.636,0.945,846.129,1.357,2628.816,1.764,661.841,0.508,92.774
2017-02-13,1.878,1565.39,0.41,63.969,0.941,829.514,1.356,2627.555,1.724,528.713,0.486,82.504
2017-02-14,1.817,1417.465,0.435,78.264,0.917,729.659,1.283,2237.811,1.751,617.827,0.456,69.432
2017-02-15,1.912,1651.406,0.463,103.065,0.927,773.162,1.178,1745.488,1.735,564.135,0.424,57.096
2017-02-16,1.954,1752.009,0.474,116.318,0.941,829.302,1.159,1659.578,1.769,680.339,0.394,44.056
2017-02-17,1.904,1626.516,0.473,114.546,0.929,785.672,1.195,1816.531,1.753,623.564,0.372,32.206
2017-02-18,1.938,1711.16,0.466,105.13,0.929,782.905,1.158,1657.752,1.668,373.328,0.358,26.16
2017-02-19,1.893,1601.122,0.456,95.125,0.922,749.294,1.267,2161.334,1.633,287.633,0.34,19.643
2017-02-20,1.856,1511.561,0.442,82.662,0.938,820.93,1.262,2133.924,1.653,330.26,0.32,13.737
2017-02-21,1.826,1438.183,0.424,71.157,0.928,779.814,1.197,1826.258,1.615,248.331,0.299,9.59
2017-02-22,1.773,1307.265,0.406,62.11,0.905,670.291,1.081,1358.478,1.59,196.127,0.28,7.028
2017-02-23,1.739,1217.293,0.401,59.786,0.895,627.1,1.071,1322.393,1.631,279.456,0.257,5.172
2017-02-24,1.749,1242.085,0.394,56.399,0.894,625.499,1.116,1487.302,1.654,332.42,0.22,3.675
2017-02-25,1.763,1281.383,0.405,61.756,0.862,503.561,1.158,1656.695,1.62,260.186,0.167,2.087
2017-02-26,1.824,1432.362,0.416,67.243,0.847,455.45,1.085,1370.568,1.542,97.144,0.114,1.046
2017-02-27,1.84,1472.395,0.424,71.357,0.856,484.735,1.07,1316.223,1.528,70,0.074,0.538
2017-02-28,1.852,1500.773,0.427,72.81,0.846,450.958,1.192,1808.74,1.565,144.141,0.049,0.314
2017-03-01,1.808,1394.151,0.434,76.509,0.85,463.961,1.046,1239.125,1.631,278.787,0.033,0.221
2017-03-02,1.748,1240.885,0.427,73.182,0.846,451.6,0.939,909.68,1.568,150.524,0.024,0.198
2017-03-03,1.654,1005.1,0.361,43.796,0.843,440.862,0.867,717.397,1.615,258.573,0.027,0.223
2017-03-04,1.579,823.915,0.352,40.459,0.847,456.087,0.905,817.047,1.78,718.701,0.072,0.658
2017-03-05,1.569,801.176,0.365,45.08,0.866,517.177,0.951,939.895,1.728,542.75,0.289,8.41
2017-03-06,1.548,751.941,0.399,58.797,0.874,550.119,0.918,848.987,1.635,292.345,0.225,3.926
2017-03-07,1.526,697.01,0.392,55.647,0.908,688.606,0.856,698.175,1.564,141.68,0.14,1.509
2017-03-08,1.536,722.995,0.371,47.441,0.855,482.43,0.74,481.174,1.557,126.009,0.079,0.597
2017-03-09,1.56,778.997,0.337,35.541,0.84,431.597,0.783,549.892,1.603,222.525,0.047,0.3
2017-03-10,1.523,690.78,0.292,25.256,0.818,365.101,0.753,500.405,1.601,218.739,0.028,0.208
2017-03-11,1.516,674.347,0.238,17.398,0.791,293.573,0.776,539.004,1.604,225.595,0.018,0.181
2017-03-12,1.528,702.838,0.194,12.208,0.803,323.943,0.848,723.798,1.57,154.788,0.007,0.154
2017-03-13,1.532,712.671,0.145,9.184,0.777,260.992,0.82,624.314,1.598,213.864,0,0.136
2017-03-14,1.52,683.431,0.107,8.03,0.773,253.614,0.805,587.318,1.635,287.855,-0.005,0.122
2017-03-15,1.506,651.177,0.191,12.934,0.823,381.368,0.737,475.727,1.728,567.149,-0.011,0.107
2017-03-16,1.486,604.735,0.366,53.493,0.864,509.928,0.644,345.58,1.846,981.079,-0.018,0.087
2017-03-17,1.467,563.86,0.525,189.789,0.822,379.408,0.565,248.379,1.758,643.648,-0.026,0.068
2017-03-18,1.453,532.232,0.511,170.526,0.78,267.58,0.537,215.967,1.702,462.124,-0.028,0.063
2017-03-19,1.432,489.487,0.48,128.477,0.796,307.184,0.568,253.386,1.674,385.268,-0.023,0.076
2017-03-20,1.511,666.22,0.434,76.673,0.78,267.893,0.646,347.157,1.65,323.293,-0.023,0.076
2017-03-21,1.409,444.494,0.426,72.155,0.791,293.51,0.691,407.777,1.616,249.817,-0.028,0.063
2017-03-22,1.372,378.148,0.419,68.358,0.786,282.793,0.791,671.426,1.595,208.025,-0.034,0.047
2017-03-23,1.294,254.235,0.455,95.736,0.784,278.593,1.464,3349.066,1.633,288.138,0.009,0.164
2017-03-24,1.264,210.555,0.461,100.155,0.765,236.014,1.619,4575.794,1.682,407.058,0.056,0.37
2017-03-25,1.281,234.099,0.46,99.112,0.76,225.174,1.553,3964.089,1.779,789.26,0.048,0.31
2017-03-26,1.292,249.126,0.461,100.024,0.774,253.549,1.215,1931.858,2.177,2735.387,0.034,0.224
2017-03-27,1.269,217.683,0.469,108.706,0.757,217.95,1.034,1196.697,2.307,3595.049,0.022,0.191
2017-03-28,1.265,211.356,0.481,126.842,0.76,223.471,1.171,1743.367,2.186,2787.626,0.014,0.171
2017-03-29,1.357,356.273,0.482,129.012,0.742,189.574,1.185,1775.248,2.038,1937.944,0.01,0.161
2017-03-30,1.242,181.846,0.48,124.773,0.727,160.473,1.131,1548.798,1.941,1416.748,0.004,0.145
2017-03-31,1.245,185.218,0.463,103.738,0.74,185.883,1.086,1372.515,1.952,1475.038,-0.007,0.117
2017-04-01,1.261,206.535,0.443,83.701,0.733,172.679,0.951,949.971,1.996,1701.66,-0.017,0.091
2017-04-02,1.241,179.376,0.437,78.459,0.73,168.095,0.788,560.054,1.967,1548.366,-0.026,0.069
2017-04-03,1.237,175.233,0.433,76.261,0.713,133.058,0.704,426.202,1.939,1407.337,-0.034,0.046
2017-04-04,1.246,186.592,0.434,76.851,0.703,115.551,0.646,346.903,1.906,1246.562,-0.042,0.026
2017-04-05,1.258,202.705,0.432,75.394,0.697,106.539,0.621,316.134,1.837,940.803,-0.048,0.01
2017-04-06,1.265,211.302,0.44,80.643,0.702,115.204,0.599,290.205,1.78,717.326,-0.054,0.001
2017-04-07,1.261,206.4,0.442,82.14,0.714,135.164,0.596,285.835,1.741,582.55,-0.061,0
2017-04-08,1.267,214.067,0.451,91.472,0.714,135.991,0.582,269.633,1.712,492.33,-0.069,0
2017-04-09,1.269,216.773,0.472,113.394,0.706,120.991,0.856,864.06,1.688,422.977,-0.078,0
2017-04-10,1.279,230.697,0.476,119.012,0.705,120.914,1.191,1799.642,1.67,375.959,-0.085,0
2017-04-11,1.269,217.112,0.475,116.89,0.739,183.871,1.202,1848.888,1.659,348.459,-0.091,0
2017-04-12,1.266,213.388,0.472,112.937,0.709,126.748,1.21,1886.275,1.611,240.728,-0.098,0
2017-04-13,1.269,217.088,0.467,106.4,0.706,121.783,1.233,1991.808,1.789,797.289,-0.105,0
2017-04-14,1.295,255.861,0.461,100.02,0.704,118.215,1.303,2342.302,1.934,1383.537,-0.112,0
2017-04-15,1.369,371.527,0.457,96.603,0.7,111.443,1.343,2550.642,1.953,1477.913,-0.122,0
2017-04-16,1.36,356.045,0.458,97.051,0.701,111.85,1.343,2555.203,1.972,1575.299,-0.126,0
2017-04-17,1.348,336.379,0.453,92.178,0.697,106.662,1.315,2401.977,2.009,1778.625,-0.126,0
2017-04-18,1.359,354.715,0.442,82.7,0.694,100.899,1.305,2350.837,2.039,1945.863,-0.126,0
2017-04-19,1.37,373.073,0.427,72.794,0.7,110.248,1.303,2337.903,2.045,1979.968,-0.126,0
2017-04-20,1.36,356.957,0.387,54.702,0.701,112.849,1.248,2066.667,2.036,1931.547,-0.126,0
2017-04-21,1.326,303.756,0.369,47.389,0.704,117.79,1.068,1322.684,2.029,1889.254,-0.126,0
2017-04-22,1.318,289.675,0.428,73.201,0.687,89.882,0.917,850.271,2.025,1865.012,-0.126,0
2017-04-23,1.325,299.865,0.432,75.344,0.678,77.598,0.792,566.474,1.999,1721.559,-0.126,0
2017-04-24,1.321,293.479,0.434,76.707,0.686,88.933,0.819,630.202,1.94,1414.082,-0.126,0
2017-04-25,1.343,329.085,0.434,76.471,0.681,81.84,0.955,952.296,1.867,1072.969,-0.126,0
2017-04-26,1.34,324.487,0.434,76.558,0.68,79.884,0.938,902.819,1.807,819.872,-0.126,0
2017-04-27,1.291,248.655,0.434,76.936,0.688,91.203,0.925,867.845,1.763,656.393,-0.126,0
2017-04-28,1.275,224.969,0.436,77.717,0.688,91.959,0.904,810.107,1.774,696.15,-0.126,0
2017-04-29,1.277,227.901,0.436,77.669,0.676,74.386,0.87,727.155,1.816,854.755,-0.126,0
2017-04-30,1.277,228.729,0.434,76.511,0.675,72.972,0.808,592.489,1.814,845.05,-0.126,0
2017-05-01,1.278,229.86,0.429,73.704,0.689,92.938,0.815,606.974,1.803,802.076,-0.126,0
2017-05-02,1.282,235.616,0.421,69.499,0.674,72.277,0.778,540.924,1.792,763.078,-0.126,0
2017-05-03,1.277,228.477,0.422,70.36,0.67,66.989,0.75,495.972,1.773,695.224,-0.126,0
2017-05-04,1.268,215.71,0.428,73.402,0.67,66.837,0.705,428.434,1.749,610.372,-0.126,0
2017-05-05,1.282,235.297,0.408,63.845,0.661,55.83,0.667,374.459,1.743,588.44,-0.126,0
2017-05-06,1.291,248.344,0.416,67.259,0.674,72.391,0.644,344.862,1.737,569.554,-0.126,0
2017-05-07,1.287,242.65,0.417,67.673,0.675,72.89,0.619,313.962,1.727,538.437,-0.126,0
2017-05-08,1.284,237.466,0.413,65.341,0.674,71.269,0.591,279.602,1.7,455.628,-0.126,0
2017-05-09,1.288,243.986,0.407,62.633,0.664,58.582,0.564,247.514,1.684,411.489,-0.126,0
2017-05-10,1.293,251.036,0.403,60.8,0.66,54.6,0.551,232.022,1.676,390.08,-0.126,0
2017-05-11,1.282,234.885,0.399,58.735,0.662,56.209,0.539,219.047,1.665,361.445,-0.126,0
2017-05-12,1.283,236.989,0.396,57.46,0.663,57.624,0.543,223.535,1.65,322.971,-0.126,0
2017-05-13,1.289,245.671,0.392,55.836,0.664,58.482,0.541,221.103,1.631,279.672,-0.126,0
2017-05-14,1.287,241.926,0.389,54.382,0.665,60.3,0.544,223.932,1.618,253.743,-0.126,0
2017-05-15,1.283,236.728,0.387,53.516,0.68,80.625,0.564,247.698,1.61,237.769,-0.126,0
2017-05-16,1.293,251.321,0.384,52.44,0.677,76.447,0.564,247.433,1.596,208.565,-0.126,0
2017-05-17,1.288,243.636,0.383,51.904,0.663,57.547,0.557,238.546,1.545,104.652,-0.126,0
2017-05-18,1.275,226.668,0.405,61.632,0.693,102.685,0.559,241.984,1.508,49.138,-0.121,0
2017-05-19,1.312,280.404,0.405,61.504,0.775,258.381,0.567,250.559,1.5,42.635,-0.013,0.478
2017-05-20,1.304,266.777,0.406,62.052,0.807,336.144,0.57,254.078,1.548,113.311,0.311,12.234
2017-05-21,1.305,269.222,0.401,59.849,0.85,465.739,0.562,245.259,1.573,162.107,0.249,4.911
2017-05-22,1.319,290.33,0.399,59.043,0.865,513.321,0.561,243.605,1.563,139.553,0.175,2.336
2017-05-23,1.335,315.625,0.4,59.376,0.86,496.64,0.555,237.124,1.549,109.663,0.098,0.802
2017-05-24,1.345,332.326,0.4,59.306,0.857,487.877,0.55,231.052,1.55,110.459,0.054,0.054
2017-05-25,1.336,316.433,0.397,57.737,0.859,493.311,0.551,232.314,1.549,108.968,0.048,0.048
2017-05-26,1.318,289.262,0.395,57.226,0.861,501.682,0.541,221.219,1.546,102.459,0.042,0.042
2017-05-27,1.292,249.945,0.395,56.925,0.837,422.416,0.54,219.43,1.548,106.409,0.036,0.036
2017-05-28,1.275,225.879,0.392,55.656,0.835,415.8,0.528,206.419,1.548,106.511,0.03,0.03
2017-05-29,1.268,215.999,0.366,45.323,0.844,443.65,0.515,193.183,1.545,101.383,0.023,0.023
2017-05-30,1.264,210.072,0.37,46.911,0.846,449.701,0.512,190.514,1.533,80.147,0.017,0.017
2017-05-31,1.266,212.893,0.388,54.11,0.843,440.377,0.511,189.285,1.527,70.229,0.011,0.011
2017-06-01,1.262,207.964,0.403,60.661,0.837,422.817,0.507,184.836,1.517,56.719,0.005,0.005
2017-06-02,1.262,206.894,0.396,57.549,0.842,437.117,0.504,181.933,1.522,61.77,-0.001,-0.001
2017-06-03,1.259,204.078,0.381,51.336,0.842,437.478,0.504,181.679,1.517,57.044,-0.007,-0.007
2017-06-04,1.278,229.059,0.377,49.75,0.842,439.177,0.501,179.042,1.515,55.41,-0.013,-0.013
2017-06-05,1.275,224.689,0.39,54.932,0.843,441.358,0.504,181.734,1.511,51.164,-0.02,-0.02
2017-06-06,1.273,222.963,0.412,65.059,0.844,443.779,0.507,184.601,1.503,44.946,-0.027,0.045
2017-06-07,1.272,221.841,0.421,69.768,0.862,504.758,0.505,182.769,1.491,35.843,-0.033,0.051
2017-06-08,1.274,223.968,0.425,71.836,0.877,554.789,0.515,193.03,1.484,31.691,-0.037,0.04
2017-06-09,1.275,225.631,0.427,72.969,0.879,564.68,0.517,194.806,1.521,61.745,-0.041,0.029
2017-06-10,1.268,215.944,0.424,71.039,0.877,557.444,0.513,191.563,1.525,65.855,-0.043,0.024
2017-06-11,1.266,212.414,0.415,66.273,0.871,533.73,0.509,186.935,1.524,64.247,-0.046,0.017
2017-06-12,1.27,218.507,0.402,60.304,0.873,542.386,0.504,181.99,1.511,51.713,-0.05,0.006
2017-06-13,1.269,216.395,0.389,54.55,0.885,589.093,0.502,179.748,1.498,40.841,-0.055,0
2017-06-14,1.279,231.043,0.375,48.885,0.873,542.849,0.504,182.165,1.458,24.888,-0.06,0
2017-06-15,1.283,235.978,0.358,42.63,0.887,595.141,0.507,185.554,1.362,14.216,-0.063,0
2017-06-16,1.286,240.922,0.338,35.755,0.855,481.731,0.509,186.975,1.301,12.495,-0.067,0
2017-06-17,1.286,241.247,0.315,29.217,0.858,489.162,0.51,188.371,1.42,19.852,-0.071,0
2017-06-18,1.284,237.399,0.285,24.162,0.868,524.145,0.535,214.506,1.524,69.272,-0.075,0
2017-06-19,1.282,235.413,0.23,16.246,0.868,523.9,0.565,248.699,1.537,87.04,-0.079,0
2017-06-20,1.273,222.474,0.181,10.968,0.849,461.125,0.572,256.575,1.527,68.611,-0.084,0
2017-06-21,1.267,214.93,0.179,10.729,0.835,415.562,0.549,230.665,1.539,90.383,-0.088,0
2017-06-22,1.296,256.68,0.23,16.4,0.836,418.275,0.603,103.129,1.541,94.862,-0.092,0
2017-06-23,1.293,251.654,0.3,26.779,0.848,456.002,1.02,0,1.513,54.405,-0.096,0
2017-06-24,1.294,253.196,0.347,38.857,0.853,473.704,1.199,0,1.49,37.218,-0.1,0
2017-06-25,1.295,254.461,0.371,47.253,0.832,407.608,1.262,0,1.564,141.412,-0.104,0
2017-06-26,1.288,244.687,0.38,50.602,0.798,311.169,1.29,0,1.579,172.675,-0.109,0
2017-06-27,1.297,257.39,0.338,37.552,0.794,302.523,1.307,0,1.581,176.214,-0.111,0
2017-06-28,1.301,264.231,0.313,29.588,0.796,307.736,1.314,0,1.567,147.76,-0.111,0
2017-06-29,1.282,236.387,0.262,20.579,0.793,300.299,1.309,0,1.544,100.708,-0.114,0
2017-06-30,1.272,222.225,0.316,29.776,0.79,293.088,1.343,0,1.524,65.018,-0.119,0
2017-07-01,1.275,225.598,0.312,28.576,0.795,304.717,1.351,0,1.527,70.522,-0.125,0
2017-07-02,1.271,219.984,0.305,27.241,0.794,301.11,1.337,0,1.541,93.611,-0.126,0
2017-07-03,1.278,230.28,0.303,26.892,0.79,292.365,1.333,0,1.55,111.875,-0.126,0
2017-07-04,1.278,230.317,0.309,28.059,0.791,293.785,1.321,0,1.566,147.066,-0.126,0
2017-07-05,1.291,248.4,0.307,27.663,0.797,309.522,1.303,0,1.576,166.588,-0.126,0
2017-07-06,1.295,254.781,0.331,34.005,0.803,325.323,1.302,0,1.59,195.897,-0.126,0
2017-07-07,1.291,248.572,0.343,37.658,0.791,294.566,1.305,0,1.592,199.707,-0.126,0
2017-07-08,1.284,238.99,0.302,26.869,0.795,305.117,1.319,0,1.587,190.223,-0.126,0
2017-07-09,1.275,226.429,0.279,23.088,0.799,315.008,1.404,0,1.583,181.862,-0.126,0
2017-07-10,1.287,242.219,0.269,21.672,0.804,330.352,1.436,0,1.583,180.889,-0.126,0
2017-07-11,1.285,240.612,0.265,21.063,0.843,442.463,1.437,0,1.581,177.386,-0.126,0
2017-07-12,1.292,250.387,0.266,21.229,0.795,305.318,1.441,0,1.579,173.169,-0.126,0
2017-07-13,1.305,269.723,0.28,23.35,0.779,265.256,1.425,0,1.576,167.772,-0.126,0
2017-07-14,1.301,263.193,0.292,25.088,0.758,220.815,1.416,0,1.595,206.218,-0.126,0
2017-07-15,1.301,263.868,0.298,26.161,0.767,237.914,1.42,0,1.628,274.594,-0.126,0
2017-07-16,1.348,345.101,0.301,26.545,0.766,236.322,1.426,0,1.64,296.71,-0.126,0
2017-07-17,1.491,617.043,0.298,26.197,0.763,229.926,1.431,0,1.634,285.002,-0.126,0
2017-07-18,1.592,859.095,0.295,25.654,0.763,231.126,1.231,0,1.613,245.328,-0.126,0
2017-07-19,1.749,1242.17,0.292,25.199,0.75,205.384,0.816,151.354,1.631,279.569,-0.126,0
2017-07-20,1.675,1054.196,0.292,25.133,0.743,191.511,0.816,386.308,1.636,288.495,-0.126,0
2017-07-21,1.586,840.334,0.292,25.162,0.74,186.815,0.818,390.396,1.65,322.683,-0.126,0
2017-07-22,1.585,838.216,0.292,25.171,0.739,183.826,0.809,375.111,1.671,378.289,-0.126,0
2017-07-23,1.583,834.983,0.299,26.373,0.74,185.46,0.804,365.911,1.676,391.945,-0.126,0
2017-07-24,1.615,909.36,0.324,31.532,0.761,226.204,0.804,366.436,1.628,274.38,-0.126,0
2017-07-25,1.671,1044.098,0.353,40.804,0.769,243.982,0.799,357.367,1.635,285.81,-0.126,0
2017-07-26,1.761,1273.293,0.373,48.085,0.761,226.939,0.785,334.866,1.629,274.921,-0.126,0
2017-07-27,1.832,1453.43,0.381,51.241,0.759,221.753,0.802,363.229,1.626,270.198,-0.126,0
2017-07-28,1.735,1209.445,0.383,51.915,0.758,219.694,0.778,324.501,1.629,275.644,-0.126,0
2017-07-29,1.625,933.084,0.379,50.306,0.747,199.734,0.879,510.548,1.629,276.609,-0.126,0
2017-07-30,1.57,801.829,0.375,48.697,0.744,192.961,0.924,607.994,1.632,281.72,-0.126,0
2017-07-31,1.5,639.297,0.371,47.281,0.742,189.341,0.851,452.761,1.629,275.278,-0.126,0
2017-08-01,1.434,494.084,0.368,46.17,0.745,194.521,0.817,387.957,1.612,243.193,-0.126,0
2017-08-02,1.371,378.404,0.367,45.917,0.75,204.323,0.811,377.478,1.613,244.577,-0.126,0
2017-08-03,1.415,456.109,0.369,46.653,0.766,237.526,0.813,381.268,1.676,391.361,-0.126,0
2017-08-04,1.445,515.875,0.376,49.228,0.755,215.086,0.803,365.157,1.684,412.851,-0.126,0
2017-08-05,1.439,503.591,0.386,53.372,0.753,210.218,0.775,320.022,1.665,361.809,-0.126,0
2017-08-06,1.419,463.633,0.398,58.622,0.752,208.497,0.791,357.938,1.669,373.392,-0.126,0
2017-08-07,1.405,436.699,0.412,64.819,0.742,189.707,1.11,1152.311,1.675,386.912,-0.126,0
2017-08-08,1.367,368.474,0.421,69.571,0.702,115.179,1.192,1449.892,1.661,352.843,-0.126,0
2017-08-09,1.349,338.474,0.425,71.776,0.693,99.14,1.248,1708.198,1.648,316.523,-0.126,0
2017-08-10,1.348,336.362,0.427,72.856,0.683,84.189,1.287,1923.886,1.647,316.851,-0.126,0
2017-08-11,1.329,307.23,0.428,73.09,0.679,78.057,1.319,2117.834,1.848,1001.997,-0.126,0
2017-08-12,1.32,292.404,0.427,72.85,0.683,84.85,1.324,2144.619,1.947,1450.232,-0.126,0
2017-08-13,1.314,283.146,0.428,73.094,0.685,87.676,1.325,2154.322,1.996,1703.014,-0.126,0
2017-08-14,1.313,281.175,0.424,71.416,0.691,97.165,1.331,2192.915,2.032,1907.048,-0.126,0
2017-08-15,1.315,285.104,0.418,68.072,0.693,99.327,1.365,2419.071,2.045,1976.474,-0.126,0
2017-08-16,1.414,452.355,0.425,71.503,0.691,97.036,1.43,2886.17,2.048,1994.816,-0.126,0
2017-08-17,1.411,448.002,0.398,59.192,0.751,208.753,1.448,3027.954,2.057,2040.539,-0.126,0
2017-08-18,1.416,456.639,0.367,45.664,0.802,321.005,1.437,2939.981,2.092,2239.247,-0.126,0
2017-08-19,1.415,455.629,0.405,61.961,0.804,325.63,1.433,2905.858,2.144,2532.119,-0.126,0
2017-08-20,1.415,454.609,0.431,74.883,0.792,297.518,1.43,2887.93,2.152,2577.193,-0.126,0
2017-08-21,1.415,453.84,0.43,74.549,0.726,160.01,1.417,2789.414,2.146,2544.057,-0.126,0
2017-08-22,1.415,454.914,0.41,64.615,0.783,276.468,1.457,3100.428,2.134,2474.324,-0.126,0
2017-08-23,1.464,556.318,0.348,39.146,0.804,326.511,1.469,3193.982,2.126,2428.419,-0.126,0
2017-08-24,1.571,806.53,0.398,59.052,0.816,360.399,1.477,3262.331,2.128,2439.528,-0.126,0
2017-08-25,1.677,1060.324,0.419,68.341,0.81,342.461,1.5,3459.744,2.16,2619.885,-0.126,0
2017-08-26,1.77,1299.329,0.412,64.866,0.79,292.333,1.487,3352.729,2.172,2690.205,-0.126,0
2017-08-27,1.737,1211.703,0.401,59.993,0.777,260.886,1.507,3524.719,2.188,2786.057,-0.126,0
2017-08-28,1.638,966.423,0.391,55.379,0.757,219.261,1.474,3251.046,2.196,2838.199,-0.126,0
2017-08-29,1.439,504.534,0.381,51.029,0.755,215.388,1.407,2733.233,2.191,2805.059,-0.126,0
2017-08-30,1.377,387.988,0.378,49.89,0.78,268.069,1.479,3292.911,2.211,2931.839,-0.126,0
2017-08-31,1.4,427.653,0.404,61.136,0.794,300.872,1.512,3571.586,2.18,2743.983,-0.126,0
2017-09-01,1.502,646.069,0.431,74.919,0.804,327.514,1.472,3262.575,2.157,2606.558,-0.126,0
2017-09-02,1.601,876.194,0.443,83.171,0.809,340.493,1.439,2975.758,2.211,2931.008,-0.126,0
2017-09-03,1.833,1449.827,0.414,67.916,0.818,365.945,1.315,2093.043,2.221,2998.559,-0.126,0
2017-09-04,1.885,1580.02,0.417,69.077,0.806,331.709,1.346,2289.879,2.178,2726.84,-0.126,0
2017-09-05,1.652,997.784,0.444,84.511,0.802,321.487,1.376,2493.45,2.128,2441.202,-0.126,0
2017-09-06,1.819,1415.865,0.435,77.437,0.811,345.712,1.302,2012.781,2.059,2056.435,-0.126,0
2017-09-07,1.901,1622.032,0.425,71.891,0.824,384.007,1.341,2255.427,2.055,2032.159,-0.126,0
2017-09-08,1.799,1375.767,0.43,74.68,0.826,387.459,1.344,2273.941,2.067,2099.843,-0.126,0
2017-09-09,1.792,1358.687,0.424,71.015,0.826,387.626,1.338,2234.61,2.024,1863.331,-0.126,0
2017-09-10,1.753,1255.386,0.413,65.483,0.824,382.013,1.277,1870.743,2.029,1891.156,-0.126,0
2017-09-11,1.734,1204.56,0.398,58.394,0.813,352.308,1.264,1792.811,2.046,1985.051,-0.126,0
2017-09-12,1.839,1471.183,0.383,51.783,0.85,465.29,1.246,1697.06,2.038,1941.884,-0.126,0
2017-09-13,1.948,1735.201,0.375,48.693,0.868,524.279,1.221,1572.121,2.001,1733.184,-0.126,0
