"Date","425013_flow","425007_flow","425012_flow","425010_flow","425019_flow","425013_level","425020_level","425007_level","425012_level","425022_level","425023_level","425010_level","425019_level","414203_flow","414203_level","414209_level","A4260506_level","A4260501_level","A4260508_level","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
1940-01-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14904.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14009.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13010.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12154.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11397.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10644.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9769.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8947.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8436.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7769.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6971.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6306.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6222.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6359.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6375.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6302.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-01-31,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6209.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-01,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6084.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5900.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-03,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5751.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-04,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5659.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-05,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5277.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-06,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4798.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-07,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4873.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4851.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4937.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5023.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5141.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5312.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5946.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7087.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7483.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7085.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6252.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5584.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5280.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5365.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5387.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5365.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5488.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5636.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5727.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5820.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-02-29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5945.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-01,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6094.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6187.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-03,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-04,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-05,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6278.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-06,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6373.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-07,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6470.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6605.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6764.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6862.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6960.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-23,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-24,NA,0,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,6397.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-25,NA,0,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,6302.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-26,NA,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,6244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-27,NA,0,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,5870.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-28,NA,0,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,5280.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-29,NA,0,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,NA,5365.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-30,NA,0,NA,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,5322.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-03-31,NA,0,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,5065.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-01,NA,0,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,4808.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-02,NA,0,NA,NA,NA,NA,NA,0.033,NA,NA,NA,NA,NA,4521.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-03,NA,0,NA,NA,NA,NA,NA,0.037,NA,NA,NA,NA,NA,4222.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-04,NA,0,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,4103.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-05,NA,0,NA,NA,NA,NA,NA,0.044,NA,NA,NA,NA,NA,4182.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-06,NA,0,NA,NA,NA,NA,NA,0.047,NA,NA,NA,NA,NA,4292.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-07,NA,0,NA,NA,NA,NA,NA,0.051,NA,NA,NA,NA,NA,4392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-08,NA,0,NA,NA,NA,NA,NA,0.054,NA,NA,NA,NA,NA,4423.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-09,NA,0,NA,NA,NA,NA,NA,0.058,NA,NA,NA,NA,NA,4509.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-10,NA,0,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,4627.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-11,NA,0,NA,NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,4766.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-12,NA,0,NA,NA,NA,NA,NA,0.068,NA,NA,NA,NA,NA,4851.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-13,NA,0,NA,NA,NA,NA,NA,0.072,NA,NA,NA,NA,NA,4937.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-14,NA,0,NA,NA,NA,NA,NA,0.075,NA,NA,NA,NA,NA,5023.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-15,NA,0,NA,NA,NA,NA,NA,0.079,NA,NA,NA,NA,NA,5108.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-16,NA,0,NA,NA,NA,NA,NA,0.082,NA,NA,NA,NA,NA,5162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-17,NA,0,NA,NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,5194.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-18,NA,0,NA,NA,NA,NA,NA,0.089,NA,NA,NA,NA,NA,5215.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-19,NA,0,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA,5162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-20,NA,0,NA,NA,NA,NA,NA,0.096,NA,NA,NA,NA,NA,5130.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-21,NA,0,NA,NA,NA,NA,NA,0.099,NA,NA,NA,NA,NA,5108.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-22,NA,0,NA,NA,NA,NA,NA,0.103,NA,NA,NA,NA,NA,5162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-23,NA,0,NA,NA,NA,NA,NA,0.106,NA,NA,NA,NA,NA,5226.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-24,NA,0,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,5400.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-25,NA,0,NA,NA,NA,NA,NA,0.113,NA,NA,NA,NA,NA,5544.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-26,NA,0,NA,NA,NA,NA,NA,0.117,NA,NA,NA,NA,NA,5671.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-27,NA,0,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,5820.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-28,NA,0,NA,NA,NA,NA,NA,0.124,NA,NA,NA,NA,NA,5911.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-29,NA,0,NA,NA,NA,NA,NA,0.127,NA,NA,NA,NA,NA,6003.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-04-30,NA,0,NA,NA,NA,NA,NA,0.131,NA,NA,NA,NA,NA,6200.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-01,NA,0,NA,NA,NA,NA,NA,0.134,NA,NA,NA,NA,NA,6617.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-02,NA,0,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA,7226.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-03,NA,0,NA,NA,NA,NA,NA,0.141,NA,NA,NA,NA,NA,8455.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-04,NA,0,NA,NA,NA,NA,NA,0.145,NA,NA,NA,NA,NA,9804.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-05,NA,0,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,10084.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-06,NA,0,NA,NA,NA,NA,NA,0.152,NA,NA,NA,NA,NA,10163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-07,NA,0,NA,NA,NA,NA,NA,0.155,NA,NA,NA,NA,NA,10163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-08,NA,0,NA,NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,10116.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-09,NA,0,NA,NA,NA,NA,NA,0.162,NA,NA,NA,NA,NA,10038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-10,NA,0,NA,NA,NA,NA,NA,0.166,NA,NA,NA,NA,NA,10038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-11,NA,0,NA,NA,NA,NA,NA,0.169,NA,NA,NA,NA,NA,10084.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-12,NA,0,NA,NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,10256.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-13,NA,0,NA,NA,NA,NA,NA,0.176,NA,NA,NA,NA,NA,10553.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-14,NA,0,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,10833.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-15,NA,0,NA,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,10912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-16,NA,0,NA,NA,NA,NA,NA,0.187,NA,NA,NA,NA,NA,10865.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-17,NA,0,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,10646.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-18,NA,0,NA,NA,NA,NA,NA,0.194,NA,NA,NA,NA,NA,10413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-19,NA,0,NA,NA,NA,NA,NA,0.197,NA,NA,NA,NA,NA,10366.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-20,NA,0,NA,NA,NA,NA,NA,0.201,NA,NA,NA,NA,NA,10288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-21,NA,0,NA,NA,NA,NA,NA,0.204,NA,NA,NA,NA,NA,10147.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-22,NA,0,NA,NA,NA,NA,NA,0.208,NA,NA,NA,NA,NA,9613.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-23,NA,0,NA,NA,NA,NA,NA,0.211,NA,NA,NA,NA,NA,9154.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-24,NA,0,NA,NA,NA,NA,NA,0.215,NA,NA,NA,NA,NA,9141.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-25,NA,0,NA,NA,NA,NA,NA,0.218,NA,NA,NA,NA,NA,8920.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-26,NA,0,NA,NA,NA,NA,NA,0.222,NA,NA,NA,NA,NA,8583.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-27,NA,0,NA,NA,NA,NA,NA,0.225,NA,NA,NA,NA,NA,8171.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-28,NA,0,NA,NA,NA,NA,NA,0.229,NA,NA,NA,NA,NA,8042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-29,NA,0,NA,NA,NA,NA,NA,0.232,NA,NA,NA,NA,NA,7885.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-30,NA,0,NA,NA,NA,NA,NA,0.236,NA,NA,NA,NA,NA,7782.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-05-31,NA,0,NA,NA,NA,NA,NA,0.239,NA,NA,NA,NA,NA,8042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-01,NA,0,NA,NA,NA,NA,NA,0.243,NA,NA,NA,NA,NA,8931.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-02,NA,0,NA,NA,NA,NA,NA,0.246,NA,NA,NA,NA,NA,10459.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-03,NA,0,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,10677.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-04,NA,0,NA,NA,NA,NA,NA,0.253,NA,NA,NA,NA,NA,11486.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-05,NA,0,NA,NA,NA,NA,NA,0.256,NA,NA,NA,NA,NA,12540.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-06,NA,0,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,13093.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-07,NA,0,NA,NA,NA,NA,NA,0.263,NA,NA,NA,NA,NA,13794.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-08,NA,0,NA,NA,NA,NA,NA,0.267,NA,NA,NA,NA,NA,13926.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-09,NA,0,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,13959.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-10,NA,0,NA,NA,NA,NA,NA,0.274,NA,NA,NA,NA,NA,13827.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-11,NA,0,NA,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,13645.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-12,NA,0,NA,NA,NA,NA,NA,0.281,NA,NA,NA,NA,NA,13383.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-13,NA,0,NA,NA,NA,NA,NA,0.284,NA,NA,NA,NA,NA,12929.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-14,NA,0,NA,NA,NA,NA,NA,0.288,NA,NA,NA,NA,NA,12394.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-15,NA,0,NA,NA,NA,NA,NA,0.291,NA,NA,NA,NA,NA,12314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-16,NA,0,NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA,12265.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-17,NA,0,NA,NA,NA,NA,NA,0.298,NA,NA,NA,NA,NA,12088.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-18,NA,0,NA,NA,NA,NA,NA,0.302,NA,NA,NA,NA,NA,11643.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-19,NA,0,NA,NA,NA,NA,NA,0.305,NA,NA,NA,NA,NA,10883.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-20,NA,0,NA,NA,NA,NA,NA,0.309,NA,NA,NA,NA,NA,10132.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-21,NA,0,NA,NA,NA,NA,NA,0.312,NA,NA,NA,NA,NA,9664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-22,NA,0,NA,NA,NA,NA,NA,0.316,NA,NA,NA,NA,NA,9581.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-23,NA,0,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,9361.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-24,NA,0,NA,NA,NA,NA,NA,0.323,NA,NA,NA,NA,NA,9099.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-25,NA,0,NA,NA,NA,NA,NA,0.326,NA,NA,NA,NA,NA,8851.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940-06-26,NA,0,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,8741.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
