"Date","425007_level","425007_flow","425010_level","425010_flow","425012_level","425012_flow","425013_level","425013_flow","425019_level","425019_flow","425020_level","425022_level","425023_level","414203_flow","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
"2024-02-08",0.897,731.673,28.669,20835.44,1.618,785.021,1.002,279.343,52.422,253.493,61.085,57.489,57.477,44.829,180.922,21.819,23.074,2.655,NA,25.129
"2024-02-09",0.895,722.883,28.582,19789.517,1.62,793.346,0.996,274.864,52.419,250.899,61.086,57.472,57.471,44.585,186.498,21.832,23.096,2.661,NA,25.102
"2024-02-10",0.895,723.682,28.494,18719.925,1.751,1258.414,0.988,269.613,52.414,246.867,61.092,57.472,57.471,44.425,181.37,21.801,23.049,2.665,NA,25.063
"2024-02-11",0.898,735.712,28.355,16861.067,1.762,1301.861,0.983,265.793,52.414,246.332,61.096,57.466,57.473,44.201,171.534,21.714,22.961,2.683,NA,25.01
"2024-02-12",0.9,742.433,28.191,14525.851,1.665,933.829,0.978,262.167,52.407,240.181,61.1,57.466,57.471,43.961,145.22,21.472,22.778,2.725,NA,24.911
"2024-02-13",0.898,735.431,28.138,13646.159,1.637,838.611,0.971,257.593,52.406,239.314,61.097,57.411,57.436,43.809,119.498,21.171,22.611,2.771,NA,24.824
"2024-02-14",0.898,734.503,28.068,12598.849,1.633,825.441,0.962,251.525,52.396,231.195,61.108,57.421,57.423,43.671,107.376,21.053,22.522,19.593,NA,24.811
"2024-02-15",0.897,730.825,27.989,11435.544,1.634,828.521,0.954,245.93,52.39,225.785,61.115,57.419,57.415,43.525,96.249,21.04,22.471,73.916,NA,24.808
"2024-02-16",0.898,736.223,27.899,9999.106,1.634,831.013,0.95,243.527,52.387,223.853,61.124,57.416,57.411,43.359,91.06,21.066,22.456,77.476,NA,24.794
"2024-02-17",0.908,774.792,27.806,8611.942,1.634,828.204,0.949,242.442,52.386,222.67,61.127,57.405,57.405,43.274,84.816,21.049,22.434,76.377,NA,24.761
"2024-02-18",0.923,838.967,27.677,6577.682,1.637,839.636,0.944,239.064,52.383,219.824,61.126,57.398,57.397,43.248,73.495,20.984,22.374,68.699,NA,24.705
"2024-02-19",0.934,887.134,27.668,6413.735,1.639,846.458,0.938,235.162,52.38,217.613,61.124,57.391,57.394,43.235,57.188,20.925,22.252,48.116,NA,24.66
"2024-02-20",0.938,905.299,27.656,6243.894,1.642,856.395,0.933,232.255,52.381,218.925,61.126,57.379,57.391,43.246,56.113,21.094,22.258,39.303,NA,24.708
"2024-02-21",0.934,887.917,27.629,5847.782,1.64,849.772,0.93,230.296,52.376,214.41,61.118,57.378,57.39,43.198,53.167,21.279,22.274,41.47,NA,24.702
"2024-02-22",0.925,848.042,27.622,5747.655,1.63,815.763,0.926,227.251,52.373,211.703,61.097,57.324,57.349,43.156,43.937,21.273,22.218,37.952,NA,24.638
"2024-02-23",0.919,821.319,27.619,5708.368,1.634,831.192,0.924,225.934,52.371,210.444,61.097,57.343,57.337,43.143,39.97,21.18,22.166,30.015,NA,24.614
"2024-02-24",0.914,799.939,27.622,5749.53,1.634,829.651,0.921,224.238,52.369,209.234,61.1,57.353,57.34,43.122,41.639,21.154,22.172,29.767,NA,24.619
"2024-02-25",0.91,784.858,27.616,5659.132,1.633,824.982,0.92,223.189,52.37,209.794,61.106,57.336,57.331,43.088,41.585,21.184,22.179,30.524,NA,24.62
"2024-02-26",0.908,777.366,27.595,5315.634,1.636,837.543,0.92,223.667,52.372,211.367,61.117,57.333,57.328,43.053,39.209,21.184,22.171,28.482,NA,24.62
"2024-02-27",0.906,769.165,27.596,5317.388,1.636,835.855,0.92,223.674,52.372,211.32,61.122,57.326,57.327,42.994,31.485,20.892,22.144,19.9,NA,24.622
"2024-02-28",0.905,765.291,27.579,5031.399,1.634,830.419,0.921,224.061,52.373,211.828,61.115,57.315,57.316,42.927,29.716,20.714,22.147,19.053,NA,24.627
"2024-02-29",0.906,767.892,27.575,4964.337,1.637,839.927,0.924,226.323,52.373,212.335,61.114,57.308,57.312,42.913,28.75,20.582,22.136,18.262,NA,24.618
"2024-03-01",0.905,761.876,27.569,4869.604,1.636,836.99,0.924,226.312,52.376,214.643,61.112,57.295,57.298,42.928,27.847,20.561,22.119,17.176,NA,24.611
"2024-03-02",0.902,752.288,27.569,4863.608,1.635,834.428,0.922,224.973,52.375,213.565,61.108,57.289,57.283,42.94,27.951,20.594,22.108,15.86,NA,24.608
"2024-03-03",0.902,749.778,27.56,4727.847,1.636,837.513,0.92,223.65,52.376,214.689,61.107,57.285,57.272,43.004,27.945,20.618,22.103,15.828,NA,24.601
"2024-03-04",0.905,762.262,27.548,4546.012,1.637,839.247,0.919,222.833,52.374,213.237,61.113,57.284,57.271,43.049,27.493,20.618,22.109,15.916,NA,24.602
"2024-03-05",0.904,760.815,27.548,4540.993,1.638,841.521,0.921,224.273,52.375,213.51,61.123,57.277,57.268,43.051,26.96,20.613,22.103,15.64,NA,24.603
"2024-03-06",0.904,760.15,27.536,4370.799,1.639,845.94,0.924,226.2,52.377,215.708,61.138,57.268,57.262,43.077,25.465,20.631,22.091,12.092,NA,24.577
"2024-03-07",0.904,761.304,27.545,4494.175,1.642,855.34,0.925,226.752,52.381,218.22,61.161,57.26,57.256,43.05,21.081,20.669,22.122,6.443,NA,24.563
"2024-03-08",0.905,765.667,27.564,4790.324,1.64,849.347,0.923,225.524,52.382,219.065,61.194,57.259,57.26,42.978,22.054,20.673,22.143,7.341,NA,24.572
"2024-03-09",0.902,750.334,27.568,4860.577,1.638,841.748,0.921,224.061,52.383,219.849,61.224,57.242,57.257,42.936,22.895,20.654,22.163,8.365,NA,24.582
"2024-03-10",0.9,742.755,27.576,4983.063,1.638,844.054,0.92,223.172,52.382,219.681,61.26,57.232,57.25,42.909,23.296,20.655,22.181,9.598,NA,24.589
"2024-03-11",0.901,748.143,27.583,5098.426,1.638,844.037,0.919,223.019,52.384,220.644,61.293,57.229,57.243,42.856,23.653,20.641,22.192,10.489,NA,24.59
"2024-03-12",0.903,754.903,27.589,5194.182,1.636,835.647,0.92,223.334,52.384,220.98,61.326,57.219,57.234,42.829,23.804,20.644,22.193,11.359,NA,24.592
"2024-03-13",0.902,751.471,27.592,5252.108,1.633,826.756,0.921,224.146,52.388,224.473,61.351,57.185,57.216,42.815,23.942,20.657,22.169,12.404,NA,24.599
"2024-03-14",0.9,745.209,27.588,5179.731,1.633,825.657,0.919,222.575,52.386,223.042,61.368,57.186,57.2,42.853,23.785,20.648,22.163,12.106,NA,24.6
"2024-03-15",0.901,748.409,27.583,5099.688,1.637,839.372,0.919,222.962,52.387,223.269,61.387,57.199,57.202,42.912,24.015,20.641,22.169,12.04,NA,24.602
"2024-03-16",0.902,751.811,27.593,5277.62,1.633,827.647,0.924,226.22,52.394,229.443,61.397,57.2,57.207,42.973,24.576,20.64,22.17,12.446,NA,24.609
"2024-03-17",0.907,774.065,27.591,5236.791,1.636,835.595,0.934,232.906,52.398,233.007,61.407,57.192,57.205,43.017,24.494,20.64,22.172,12.672,NA,24.61
"2024-03-18",0.908,774.65,27.608,5527.362,1.634,828.811,0.94,236.777,52.399,233.551,61.409,57.183,57.199,43.012,24.12,20.638,22.177,12.74,NA,24.608
"2024-03-19",0.906,766.672,27.615,5654.59,1.628,810.639,0.939,235.945,52.402,235.826,61.39,57.127,57.155,42.982,25.017,20.631,22.173,12.241,NA,24.607
"2024-03-20",0.905,762.489,27.638,5978.009,1.621,793.434,0.936,233.697,52.394,229.355,61.382,57.164,57.149,42.976,31.384,20.65,22.195,14.435,NA,24.633
"2024-03-21",0.905,765.599,27.652,6176.884,1.598,738.056,0.934,232.524,52.389,225.288,61.372,57.172,57.147,42.965,36.841,20.682,22.242,20.664,NA,24.651
"2024-03-22",0.905,763.042,27.646,6090.617,1.588,715.815,0.937,234.616,52.391,226.923,61.356,57.148,57.135,42.953,37.181,20.587,22.231,24.377,NA,24.659
"2024-03-23",0.907,770.023,27.639,5995.177,1.584,706.447,0.94,236.267,52.391,227.093,61.337,57.142,57.125,42.932,37.037,20.614,22.228,24.446,NA,24.66
"2024-03-24",0.907,770.798,27.626,5810.768,1.588,714.678,0.939,235.633,52.39,226.206,61.323,57.148,57.122,42.911,36.895,20.649,22.223,25.373,NA,24.658
"2024-03-25",0.906,766.492,27.608,5530.525,1.584,705.652,0.937,234.277,52.392,227.334,61.307,57.139,57.118,42.882,38.228,20.683,22.225,28.309,NA,24.648
"2024-03-26",0.905,763.399,27.591,5239.774,1.564,660.581,0.936,233.987,52.394,229.53,61.293,57.127,57.111,42.877,36.83,20.667,22.207,27.095,NA,24.636
"2024-03-27",0.903,757.444,27.575,4974.301,1.556,644.282,0.936,233.71,52.397,231.698,61.279,57.114,57.106,42.904,35.575,20.647,22.189,25.693,NA,24.619
"2024-03-28",0.903,753.897,27.558,4691.001,1.547,623.721,0.934,232.589,52.396,231.38,61.269,57.121,57.106,42.912,34.458,20.633,22.178,24.327,NA,24.608
"2024-03-29",0.898,736.965,27.54,4423.525,1.544,616.553,0.934,232.359,52.4,234.308,61.261,57.115,57.109,42.91,33.291,20.639,22.166,23.255,NA,24.598
"2024-03-30",0.894,717.513,27.528,4244.078,1.543,615.344,0.943,238.659,52.402,236.188,61.253,57.119,57.112,42.925,32.147,20.636,22.149,21.728,NA,24.591
"2024-03-31",0.891,705.762,27.535,4349.756,1.543,615.017,0.959,249.332,52.406,239.54,61.251,57.112,57.112,42.946,31.881,20.623,22.143,21.123,NA,24.592
"2024-04-01",0.889,697.741,27.572,4924.696,1.542,613.599,0.952,244.563,52.407,240.325,61.24,57.088,57.097,42.98,31.425,20.578,22.149,20.212,NA,24.597
"2024-04-02",0.885,683.971,27.609,5548.34,1.545,618.344,0.951,243.647,52.409,242.051,61.227,57.084,57.081,43.003,32.38,20.439,22.161,19.765,NA,24.595
"2024-04-03",0.881,669.111,27.645,6070.585,1.545,619.184,0.948,241.809,52.411,243.908,61.212,57.075,57.069,43.058,45.778,20.487,22.215,35.344,NA,24.607
"2024-04-04",0.875,645.123,27.61,5546.007,1.543,614.804,0.944,239.394,52.411,244.486,61.194,57.06,57.053,43.074,60.585,20.402,22.264,55.268,NA,24.601
"2024-04-05",0.871,629.425,27.56,4722.358,1.541,610.249,0.943,238.374,52.41,243.279,61.179,57.068,57.047,43.072,59.68,20.361,22.215,56.455,NA,24.582
"2024-04-06",0.868,616.348,27.554,4635.175,1.538,603.617,0.944,239.063,52.407,240.392,61.167,57.085,57.047,43.093,50.83,20.279,22.143,49.272,NA,24.518
"2024-04-07",0.864,601.712,27.558,4694.22,1.535,598.858,0.946,240.673,52.409,241.939,61.153,57.073,57.044,43.153,50.536,20.246,22.103,43.44,NA,24.496
"2024-04-08",0.861,589.207,27.568,4857.308,1.534,596.225,0.949,242.344,52.412,245.284,61.13,57.031,57.021,43.195,50.873,20.319,22.102,40.105,NA,24.513
"2024-04-09",0.857,575.964,27.572,4909.205,1.539,606.49,0.95,243.114,52.41,242.79,61.114,57.052,57.016,43.234,52.112,20.337,22.112,41.246,NA,24.531
"2024-04-10",0.854,565.631,27.59,5217.777,1.543,614.842,0.95,243.3,52.409,242.543,61.099,57.05,57.012,43.318,49.389,20.353,22.117,38.455,NA,24.533
"2024-04-11",0.853,561.685,27.61,5578.944,1.543,615.972,0.951,244.187,52.411,244.271,61.085,57.046,57.012,43.336,35.623,20.469,22.106,24.539,NA,24.503
"2024-04-12",0.85,551.944,27.625,5790.054,1.533,593.151,0.953,245.637,52.415,247.613,61.07,57.039,57.011,43.325,27.94,20.623,22.089,18.857,NA,24.47
"2024-04-13",0.847,538.718,27.642,6031.956,1.53,588.086,0.955,246.359,52.418,250.315,61.054,57.038,57.014,43.327,28.268,20.653,22.081,17.628,NA,24.463
"2024-04-14",0.846,536.428,27.685,6690.111,1.521,568.084,0.955,246.799,52.422,253.521,61.037,57.03,57.014,43.351,32.964,20.689,22.102,21.157,NA,24.478
"2024-04-15",0.845,532.138,27.712,7128.837,1.497,519.221,0.956,247.116,52.425,256.554,61.02,57.022,57.013,43.386,46.952,20.731,22.179,34.173,NA,24.503
"2024-04-16",0.845,532.119,27.689,6754.499,1.477,480.019,0.956,247.303,52.428,259.43,61,57.004,57.001,43.402,50.694,20.685,22.194,39.672,NA,24.487
"2024-04-17",0.845,532.898,27.663,6347.361,1.459,444.886,0.956,247.617,52.428,259.68,60.979,56.997,56.988,43.382,47.807,20.777,22.168,37.336,NA,24.467
"2024-04-18",0.846,535.065,27.661,6308.42,1.454,435.202,0.957,248.125,52.431,261.585,60.962,56.999,56.98,43.366,43.352,20.808,22.121,32.625,NA,24.451
"2024-04-19",0.848,542.82,27.665,6365.624,1.45,427.46,0.959,249.637,52.434,264.679,60.945,56.99,56.971,43.346,43.559,20.84,22.111,30.98,NA,24.452
"2024-04-20",0.849,547.804,27.668,6416.537,1.447,422.733,0.961,250.614,52.434,265.255,60.926,56.998,56.972,43.321,44.11,20.849,22.112,31.672,NA,24.459
"2024-04-21",0.849,546.413,27.665,6373.352,1.447,422.247,0.963,252.026,52.437,267.196,60.909,56.998,56.975,43.292,45.362,20.837,22.124,32.63,NA,24.471
"2024-04-22",0.849,546.309,27.652,6181.995,1.447,421.738,0.965,253.565,52.438,268.055,60.891,56.996,56.977,43.241,47.796,20.733,22.139,34.159,NA,24.505
"2024-04-23",0.844,530.407,27.62,5706.289,1.441,410.766,0.967,254.719,52.441,270.943,60.861,56.942,56.954,43.201,43.564,20.462,22.122,31.926,NA,24.498
"2024-04-24",0.84,516.062,27.623,5763.374,1.437,404.85,0.968,255.186,52.44,270.268,60.841,56.959,56.946,43.206,35.233,20.242,22.064,23.079,NA,24.491
"2024-04-25",0.835,497.556,27.634,5917.439,1.436,401.868,0.968,255.65,52.44,270.022,60.82,56.964,56.941,43.244,39.428,20.309,22.08,26.097,NA,24.499
"2024-04-26",0.828,472.855,27.613,5613.285,1.434,399.454,0.97,256.986,52.442,271.915,60.8,56.969,56.942,43.254,52.016,20.241,22.147,38.511,NA,24.528
"2024-04-27",0.821,448.834,27.587,5163.971,1.433,395.948,0.973,258.795,52.444,273.74,60.78,56.966,56.944,43.281,51.108,20.21,22.157,40.4,NA,24.528
"2024-04-28",0.814,426.537,27.576,4978.348,1.433,397.423,0.975,260.399,52.447,277.475,60.758,56.957,56.943,43.409,50.564,20.171,22.148,39.426,NA,24.521
"2024-04-29",0.81,412.45,27.59,5224.547,1.448,423.321,0.976,260.946,52.452,282.041,60.735,56.924,56.929,43.545,51.335,20.165,22.136,39.267,NA,24.52
"2024-04-30",0.805,397.607,27.606,5501.262,1.456,438.462,0.976,260.935,52.451,280.524,60.72,56.941,56.923,43.633,52.376,20.183,22.117,40.791,NA,24.522
"2024-05-01",0.8,381.373,27.655,6244.32,1.461,448.038,0.976,261.28,52.458,287.471,60.714,56.939,56.923,43.648,53.607,20.201,22.103,42.535,NA,24.532
"2024-05-02",0.796,367.285,27.715,7181.116,1.467,459.215,0.984,266.748,52.468,297.24,60.718,56.923,56.922,43.648,54.627,20.214,22.112,43.065,NA,24.542
"2024-05-03",0.797,371.638,27.747,7745.952,1.47,464.909,0.991,271.176,52.467,296.792,60.724,56.934,56.919,43.668,54.264,20.229,22.117,43.903,NA,24.547
"2024-05-04",0.8,382.063,27.754,7875.039,1.469,463.465,0.994,273.368,52.471,300.619,60.734,56.928,56.918,43.675,53.136,20.228,22.111,43.386,NA,24.538
"2024-05-05",0.801,383.521,27.75,7806.83,1.466,458.614,0.996,274.68,52.475,303.58,60.751,56.921,56.916,43.653,55.299,20.252,22.122,45.247,NA,24.541
"2024-05-06",0.799,378.71,27.756,7914.792,1.465,456.266,0.997,275.56,52.477,305.719,60.783,56.914,56.915,43.626,66.911,20.4,22.162,56.031,NA,24.569
"2024-05-07",0.799,376.902,27.767,8118.324,1.462,449.644,0.998,276.269,52.479,307.533,60.831,56.919,56.914,43.57,78.748,20.583,22.217,68.097,NA,24.594
"2024-05-08",0.8,380.933,27.76,7990.118,1.467,459.576,0.999,276.989,52.481,309.009,60.9,56.918,56.915,43.521,83.219,20.682,22.222,74.756,NA,24.589
"2024-05-09",0.802,387.457,27.74,7625.466,1.484,492.332,1.001,278.451,52.498,323.999,60.988,56.916,56.919,43.527,80.669,20.659,22.199,72.394,NA,24.565
"2024-05-10",0.803,389.5,27.73,7437.902,1.483,491.093,1.005,281.419,52.497,323.689,61.078,56.915,56.912,43.557,74.522,20.652,22.17,66.289,NA,24.55
"2024-05-11",0.804,393.515,27.725,7355.235,1.486,497.53,1.013,286.863,52.501,327.37,61.183,56.917,56.908,43.553,73.761,20.726,22.166,65.328,NA,24.549
"2024-05-12",0.807,404.22,27.719,7251.984,1.486,497.195,1.018,290.911,52.504,329.673,61.29,56.925,56.91,43.571,73.584,20.756,22.165,65.209,NA,24.548
"2024-05-13",0.809,409.914,27.719,7255.151,1.482,490.135,1.022,293.364,52.507,332.734,61.394,56.917,56.907,43.521,73.113,20.742,22.161,64.873,NA,24.543
"2024-05-14",0.809,408.536,27.724,7339.896,1.496,516.915,1.025,295.844,52.509,334.493,61.489,56.922,56.906,43.446,73.267,20.737,22.161,64.679,NA,24.544
"2024-05-15",0.808,408.251,27.728,7403.018,1.486,497.589,1.03,299.451,52.512,337.026,61.551,56.971,56.907,43.412,73.483,20.7,22.163,64.911,NA,24.547
"2024-05-16",0.808,405.836,27.717,7224.786,1.452,431.747,1.037,304.288,52.514,338.655,61.522,57.019,56.911,43.447,73.144,20.684,22.164,64.853,NA,24.548
"2024-05-17",0.807,402.992,27.701,6943.995,1.437,403.202,1.044,309.205,52.517,342.012,61.507,57.042,56.909,43.504,72.645,20.695,22.158,64.332,NA,24.543
"2024-05-18",0.809,410.49,27.684,6664.158,1.442,413.081,1.049,312.96,52.513,338.429,61.505,57.101,56.916,43.55,71.365,20.672,22.153,63.319,NA,24.539
"2024-05-19",0.811,417.818,27.676,6548.398,1.457,440.581,1.053,315.925,52.515,339.638,61.514,57.147,56.928,43.603,70.247,20.665,22.143,62.647,NA,24.53
"2024-05-20",0.813,423.458,27.689,6752.218,1.456,438.554,1.058,320.09,52.517,341.584,61.533,57.187,56.942,43.65,71.27,20.595,22.147,61.941,NA,24.532
"2024-05-21",0.815,427.963,27.724,7338.725,1.445,418.734,1.062,323.114,52.518,342.842,61.55,57.235,56.96,43.749,72.316,20.532,22.169,61.36,NA,24.533
"2024-05-22",0.814,427.125,27.766,8106.338,1.441,411.323,1.064,324.592,52.52,344.919,61.568,57.278,56.98,43.849,68.779,20.488,22.167,59.162,NA,24.536
"2024-05-23",0.815,428.871,27.78,8280.625,1.447,421.959,1.066,325.798,52.523,347.161,61.582,57.316,57.002,43.861,66.71,20.42,22.162,59.067,NA,24.524
"2024-05-24",0.813,424.416,27.809,8684.074,1.447,423.181,1.067,326.509,52.525,349.671,61.596,57.353,57.025,43.826,65.842,20.438,22.145,57.329,NA,24.516
"2024-05-25",0.809,408.827,27.823,8877.176,1.446,419.6,1.067,326.588,52.526,349.867,61.615,57.384,57.049,43.814,66.966,20.566,22.148,57.491,NA,24.523
"2024-05-26",0.805,396.38,27.848,9229.038,1.44,409.236,1.067,326.857,52.528,351.797,61.625,57.412,57.074,43.797,69.695,20.725,22.168,59.472,NA,24.541
"2024-05-27",0.802,387.697,27.869,9533.166,1.446,420.236,1.068,327.436,52.531,355.158,61.629,57.438,57.1,43.738,69.917,20.765,22.192,60.124,NA,24.552
"2024-05-28",0.799,378.076,27.899,9981.386,1.461,450.015,1.069,327.761,52.534,358.129,61.632,57.465,57.127,43.658,63.612,20.655,22.158,53.482,NA,24.545
"2024-05-29",0.8,382.563,27.938,10596.406,1.672,1009.859,1.076,333.558,52.541,364.356,61.684,57.476,57.157,43.624,63.929,20.5,22.209,48.542,NA,24.615
"2024-05-30",0.803,389.349,27.937,10588.333,1.918,2042.034,1.096,348.672,52.549,372.116,61.715,57.464,57.19,43.617,69.218,20.52,22.31,55.801,NA,24.669
"2024-05-31",0.802,388.449,27.905,10079.895,2.065,2904.828,1.102,352.955,52.551,374.668,61.713,57.433,57.206,43.588,65.958,20.496,22.293,59.659,NA,24.648
"2024-06-01",0.802,387.062,27.842,9154.368,2.164,3577.25,1.101,352.589,52.55,373.514,61.696,57.418,57.222,43.552,62.071,20.435,22.259,56.922,NA,24.622
"2024-06-02",0.801,384.908,27.799,8551.853,2.19,3773.612,1.098,350.371,52.548,371.773,61.686,57.426,57.243,43.518,56.302,20.343,22.203,49.907,NA,24.604
"2024-06-03",0.801,385.105,27.813,8743.678,2.213,3946.754,1.097,349.32,52.552,375.333,61.696,57.413,57.262,43.495,46.317,20.174,22.16,32.182,NA,24.588
"2024-06-04",0.801,385.521,27.837,9075.798,2.211,3933.024,1.097,349.584,52.553,376.562,61.692,57.401,57.274,43.453,38.7,20.034,22.152,20.192,NA,24.658
"2024-06-05",0.815,429.416,27.868,9523.16,2.139,3396.74,1.098,350.535,52.549,372.298,61.691,57.398,57.283,43.376,38.064,20.053,22.22,24.01,NA,24.678
"2024-06-06",0.895,729.048,27.862,9430.526,2.106,3167.319,1.099,351.114,52.545,368.63,61.691,57.406,57.295,43.378,33.59,20.001,22.207,23.756,NA,24.649
"2024-06-07",1.034,1284.063,27.833,9018.055,2.054,2823.714,1.102,353.019,52.547,370.608,61.692,57.41,57.308,43.39,28.017,19.949,22.166,20.921,NA,24.615
"2024-06-08",1.199,1684.617,27.814,8748.254,2.048,2783.256,1.104,354.74,52.55,373.337,61.692,57.415,57.325,43.388,27.088,19.902,22.134,18.579,NA,24.598
"2024-06-09",1.437,2135.868,27.852,9290.277,2.028,2662.564,1.105,355.643,52.553,376.301,61.691,57.413,57.338,43.385,28.136,19.913,22.127,17.659,NA,24.599
"2024-06-10",1.636,2491.817,27.917,10271.899,1.967,2300.954,1.105,355.655,52.553,376.072,61.691,57.416,57.351,43.383,32.692,19.98,22.149,20.724,NA,24.625
"2024-06-11",1.744,2678.319,27.928,10439.014,1.908,1976.924,1.106,356.649,52.554,377.518,61.691,57.386,57.35,43.38,41.149,20.023,22.17,29.96,NA,24.637
"2024-06-12",1.783,2743.54,27.917,10264.265,1.864,1755.665,1.108,357.68,52.557,379.754,61.699,57.383,57.358,43.378,41.096,20.008,22.175,30.622,NA,24.63
"2024-06-13",1.78,2738.747,27.921,10320.586,1.816,1532.042,1.109,359.077,52.56,383.352,61.706,57.379,57.365,43.397,39.708,20.006,22.191,29.012,NA,24.616
"2024-06-14",1.751,2688.901,27.935,10551.641,1.772,1338.148,1.115,363.522,52.563,386.645,61.707,57.369,57.366,43.41,35.812,19.986,22.169,27.333,NA,24.592
"2024-06-15",1.698,2598.717,27.935,10552.023,1.731,1174.049,1.116,364.478,52.563,386.583,61.71,57.362,57.357,43.415,34.844,19.948,22.149,24.992,NA,24.582
"2024-06-16",1.627,2475.515,27.931,10482.582,1.682,992.681,1.119,366.545,52.563,385.694,61.714,57.37,57.352,43.417,35.818,19.954,22.141,25.892,NA,24.592
"2024-06-17",1.538,2319.756,27.921,10332.76,1.606,759.035,1.122,368.858,52.565,388.37,61.713,57.366,57.356,43.405,38.698,20.042,22.129,33.086,NA,24.604
"2024-06-18",1.441,2144.144,27.913,10192.163,1.463,454.31,1.126,372.042,52.567,389.827,61.715,57.363,57.36,43.388,37.603,20.072,22.078,36.904,NA,24.579
"2024-06-19",1.336,1950.439,27.904,10057.268,1.435,400.902,1.129,374.689,52.565,388.445,61.71,57.362,57.354,43.34,37.65,20.032,22.068,34.512,NA,24.56
"2024-06-20",1.238,1763.188,27.889,9824.214,1.484,493.869,1.135,379.023,52.568,391.482,61.706,57.35,57.343,43.307,36.816,19.98,22.086,31.681,NA,24.533
"2024-06-21",1.153,1593.562,27.86,9400.921,1.474,473.768,1.135,378.738,52.566,389.629,61.705,57.369,57.343,43.304,36.713,19.939,22.094,28.064,NA,24.547
"2024-06-22",1.093,1467.52,27.846,9200.908,1.39,320.087,1.135,378.94,52.562,384.775,61.706,57.386,57.352,43.299,36.81,19.947,22.11,28.733,NA,24.552
"2024-06-23",1.052,1347.549,27.802,8603.002,1.378,297.123,1.136,379.966,52.555,377.763,61.696,57.404,57.363,43.292,34.801,19.955,22.108,28.769,NA,24.534
"2024-06-24",1.016,1236.161,27.782,8327.293,1.454,436.354,1.138,381.191,52.546,368.973,61.682,57.414,57.373,43.28,30.094,19.885,22.063,25.559,NA,24.498
"2024-06-25",0.983,1109.317,27.803,8607.51,1.475,474.866,1.138,381.763,52.529,353.272,61.666,57.426,57.38,43.188,34.575,19.833,22.073,20.971,NA,24.541
"2024-06-26",0.951,962.567,27.81,8704.393,1.466,458.819,1.138,381.171,52.513,337.917,61.659,57.423,57.387,43.133,42.61,19.902,22.153,25.543,NA,24.615
"2024-06-27",0.922,836.844,27.784,8357.117,1.454,434.565,1.133,377.361,52.493,320.298,61.674,57.419,57.398,43.135,46.231,20.011,22.232,31.909,NA,24.653
"2024-06-28",0.897,732.81,27.761,8017.295,1.448,423.763,1.126,371.932,52.475,303.499,61.688,57.41,57.404,43.13,42.202,20.062,22.245,34.172,NA,24.634
"2024-06-29",0.877,652.238,27.741,7648.73,1.452,430.804,1.117,365.156,52.457,286.962,61.703,57.394,57.396,43.13,38.35,20.042,22.215,32.29,NA,24.603
"2024-06-30",0.859,585.097,27.692,6806.125,1.453,433.234,1.101,352.588,52.439,269.554,61.712,57.396,57.388,43.128,34.782,19.963,22.173,28.05,NA,24.569
"2024-07-01",0.844,528.7,27.66,6302.781,1.454,434.785,1.082,338.082,52.421,253.027,61.709,57.397,57.385,43.133,34.473,19.891,22.161,23.61,NA,24.582
"2024-07-02",0.831,483.635,27.647,6101.823,1.454,434.665,1.061,322.016,52.403,236.933,61.708,57.395,57.388,43.148,49.547,20.045,22.25,30.571,NA,24.655
"2024-07-03",0.822,454.329,27.66,6298.942,1.454,435.985,1.04,306.297,52.387,223.663,61.708,57.389,57.393,43.226,50.19,20.145,22.253,37.722,NA,24.647
"2024-07-04",0.819,441.2,27.664,6360.393,1.453,432.633,1.018,290.687,52.37,209.52,61.709,57.381,57.398,43.281,47.014,20.131,22.23,36.727,NA,24.627
"2024-07-05",0.818,438.224,27.66,6291.599,1.452,431.905,0.999,276.804,52.352,195.522,61.707,57.383,57.404,43.285,45.534,20.106,22.21,35.186,NA,24.61
"2024-07-06",0.819,442.205,27.668,6425.294,1.472,469.442,0.992,272.375,52.362,204.088,61.725,57.406,57.444,43.309,45.729,20.087,22.2,34.309,NA,24.608
"2024-07-07",0.82,445.83,27.72,7276.403,1.482,489.27,1,277.497,52.38,218.105,61.741,57.466,57.483,43.41,47.386,20.167,22.218,34.995,NA,24.628
"2024-07-08",0.82,445.986,27.765,8040.775,1.469,463.192,1,277.935,52.357,199.227,61.741,57.479,57.476,43.541,47.768,20.335,22.227,35.714,NA,24.636
"2024-07-09",0.82,444.475,27.784,8362.119,1.463,453.093,0.997,275.742,52.334,181.949,61.741,57.495,57.483,43.687,47.851,20.554,22.229,36.019,NA,24.636
"2024-07-10",0.82,446.067,27.768,8132.143,1.46,447.603,0.987,268.384,52.311,165.594,61.739,57.521,57.499,43.861,46.222,20.657,22.229,37.086,NA,24.633
"2024-07-11",0.821,450.988,27.784,8352.369,1.459,444.496,0.972,257.976,52.289,150.908,61.729,57.523,57.503,43.96,46.05,20.606,22.208,39.397,NA,24.628
"2024-07-12",0.821,450.429,27.872,9590.938,1.459,445.515,0.95,243.093,52.269,138.266,61.724,57.547,57.511,43.988,52.43,20.628,22.196,42.199,NA,24.631
"2024-07-13",0.822,453.471,27.948,10773.715,1.461,449.499,0.925,226.918,52.248,126.246,61.718,57.56,57.52,44.032,60.688,20.771,22.236,44.915,NA,24.683
